Thu Sep 11 00:59:10 +0000 2025,,Hallo Sobat Investasi GenZ Follow sosial media kita Instagram X Threads Tiktok;" @investasigenz Sumber Foto: Stockbit TradingView Materi: - Disc On! #yuknabungsaham #sahampemula #investasi #belajarsaham #genz #investasigenz #gap #gapsaham https://t.co/rgDJR1EvJ8,Hallo Sobat Investasi GenZ Follow sosial media kita Instagram X Threads Tiktok  Sumber Foto Stockbit TradingView Materi  Disc On! yuknabungsaham sahampemula investasi belajarsaham genz investasigenz gap gapsaham ,hallo sobat investasi genz follow sosial media kita instagram x threads tiktok  sumber foto stockbit tradingview materi  disc on! yuknabungsaham sahampemula investasi belajarsaham genz investasigenz gap gapsaham ,halo sobat investasi genz follow sosial media kita instagram kali threads tiktok sumber foto stockbit tradingview materi disc on! yuknabungsaham sahampemula investasi belajarsaham genz investasigenz gap gapsaham,""['halo', 'kali']"",""['hallo', 'x']"",""['halo', 'sobat', 'investasi', 'genz', 'follow', 'sosial', 'media', 'kita', 'instagram', 'kali', 'threads', 'tiktok', 'sumber', 'foto', 'stockbit', 'tradingview', 'materi', 'disc', 'on!', 'yuknabungsaham', 'sahampemula', 'investasi', 'belajarsaham', 'genz', 'investasigenz', 'gap', 'gapsaham']"",""hello investment friends genz follow our social media instagram times threads tiktok photo source stockbit tradingview material disc on!let's invest in shares, beginners in investing, learn shares, investment genz, stock gaps"",0.218,0.0,0.782,0.7777,Positive";
Thu Sep 11 00:49:18 +0000 2025,,Selamat pagi Jangan lupa sarapan ️ &amp; ngopi biar fokus! Belajar dulu cara investasi yang aman &amp;" modern di https://t.co/Wzze9Hhy5Q 100% gratis ⏳ Masa Seed Sale tinggal 70 hari lagi jangan ketinggalan momentum global ini! #Investasi #Crypto #SeedSale,Selamat pagi Jangan lupa sarapan  amp ngopi biar fokus! Belajar dulu cara investasi yang aman amp modern di   gratis  Masa Seed Sale tinggal  hari lagi jangan ketinggalan momentum global ini! Investasi Crypto SeedSale,selamat pagi jangan lupa sarapan  amp ngopi biar fokus! belajar dulu cara investasi yang aman amp modern di   gratis  masa seed sale tinggal  hari lagi jangan ketinggalan momentum global ini! investasi crypto seedsale,selamat pagi jangan lupa sarapan amp ngopi biar fokus! belajar dulu cara investasi yang aman amp modern di gratis masa seed sale tinggal hari lagi jangan ketinggalan momentum global ini! investasi crypto seedsale,[],[],""['selamat', 'pagi', 'jangan', 'lupa', 'sarapan', 'amp', 'ngopi', 'biar', 'fokus!', 'belajar', 'dulu', 'cara', 'investasi', 'yang', 'aman', 'amp', 'modern', 'di', 'gratis', 'masa', 'seed', 'sale', 'tinggal', 'hari', 'lagi', 'jangan', 'ketinggalan', 'momentum', 'global', 'ini!', 'investasi', 'crypto', 'seedsale']"",""good morning, don't forget to have breakfast and coffee to focus!first, learn how to invest safely and modernly for free. there are only a few days left for the seed sale, don't miss this global momentum!seedsale crypto investment"",0.29,0.0,0.71,0.9021,Positive"
"Wed Sep 10 22:56:27 +0000 2025,,Timothy Ronald belajar game konglomerat dari buku ini https://t.co/D5eGhaMBKS #fyp #mindsetorangkaya #investasi #keuangan #timothyronaldc https://t.co/BlQ5YQ1UtH,Timothy Ronald belajar game konglomerat dari buku ini  fyp mindsetorangkaya investasi keuangan timothyronaldc ,timothy ronald belajar game konglomerat dari buku ini  fyp mindsetorangkaya investasi keuangan timothyronaldc ,timothy ronald belajar game konglomerat dari buku ini fyp mindsetorangkaya investasi keuangan timothyronaldc,[],[],""['timothy', 'ronald', 'belajar', 'game', 'konglomerat', 'dari', 'buku', 'ini', 'fyp', 'mindsetorangkaya', 'investasi', 'keuangan', 'timothyronaldc']"",timothy ronald learns the conglomerate game from this book fyp mindset rich people financial investment timothyronaldc,0.194,0.0,0.806,0.5574,Positive";;
"Wed Sep 10 21:22:58 +0000 2025,,Wajib belajar trade XAUUSD (emas)! Potensi untung tinggi lindungi nilai aset. Jom belajar! #XAUUSD #TradingEmas #Investasi,Wajib belajar trade XAUUSD emas! Potensi untung tinggi lindungi nilai aset Jom belajar! XAUUSD TradingEmas Investasi,wajib belajar trade xauusd emas! potensi untung tinggi lindungi nilai aset jom belajar! xauusd tradingemas investasi,wajib belajar trade xauusd emas! potensi untung tinggi lindungi nilai aset jom belajar! xauusd tradingemas investasi,[],[],""['wajib', 'belajar', 'trade', 'xauusd', 'emas!', 'potensi', 'untung', 'tinggi', 'lindungi', 'nilai', 'aset', 'jom', 'belajar!', 'xauusd', 'tradingemas', 'investasi']"",must learn to trade xauusd gold!high profit potential protect asset value let's learn!xauusd tradinggold investment,0.5,0.0,0.5,0.8745,Positive";;
"Wed Sep 10 13:46:09 +0000 2025,,Net Sell Asing Masih Gede 3 Saham Jadi Korban #saham #infosaham #investasi https://t.co/EleeWl9vh7,Net Sell Asing Masih Gede  Saham Jadi Korban saham infosaham investasi ,net sell asing masih gede  saham jadi korban saham infosaham investasi ,net sell asing masih gede saham jadi korban saham infosaham investasi,[],[],""['net', 'sell', 'asing', 'masih', 'gede', 'saham', 'jadi', 'korban', 'saham', 'infosaham', 'investasi']"",net can still have the stock as victims of infoas infoham investigation,0.0,0.173,0.827,-0.3182,Negative";;
Wed Sep 10 13:23:03 +0000 2025,,Wajib belajar trade XAUUSD (emas)! Potensi untung besar &amp;" lindung nilai dari inflasi. #XAUUSD #Trading #Investasi,Wajib belajar trade XAUUSD emas! Potensi untung besar amp lindung nilai dari inflasi XAUUSD Trading Investasi,wajib belajar trade xauusd emas! potensi untung besar amp lindung nilai dari inflasi xauusd trading investasi,wajib belajar trade xauusd emas! potensi untung besar amp lindung nilai dari inflasi xauusd trading investasi,[],[],""['wajib', 'belajar', 'trade', 'xauusd', 'emas!', 'potensi', 'untung', 'besar', 'amp', 'lindung', 'nilai', 'dari', 'inflasi', 'xauusd', 'trading', 'investasi']"",must learn to trade xauusd gold!big profit potential & hedge against inflation xauusd investment trading,0.197,0.0,0.803,0.4926,Positive";
"Wed Sep 10 11:03:02 +0000 2025,,Lapkeu Muncul Laba Bank Mandiri (BMRI) Anjlok #saham #infosaham #investasi https://t.co/x3fUzZHU07,Lapkeu Muncul Laba Bank Mandiri BMRI Anjlok saham infosaham investasi ,lapkeu muncul laba bank mandiri bmri anjlok saham infosaham investasi ,lapkeu muncul laba bank mandiri bmri anjlok saham infosaham investasi,[],[],""['lapkeu', 'muncul', 'laba', 'bank', 'mandiri', 'bmri', 'anjlok', 'saham', 'infosaham', 'investasi']"",""lapkeu appears bank mandiri bmri's profits plummeted, infosaham investment shares"",0.389,0.0,0.611,0.6249,Positive";;
"Wed Sep 10 11:02:16 +0000 2025,,Perusahaan Gas Negara (PGAS) Atur Strategi Pertumbuhan di 2025 #saham #infosaham #investasi https://t.co/TWCmVxdPxy,Perusahaan Gas Negara PGAS Atur Strategi Pertumbuhan di  saham infosaham investasi ,perusahaan gas negara pgas atur strategi pertumbuhan di  saham infosaham investasi ,perusahaan gas negara pgas atur strategi pertumbuhan di saham infosaham investasi,[],[],""['perusahaan', 'gas', 'negara', 'pgas', 'atur', 'strategi', 'pertumbuhan', 'di', 'saham', 'infosaham', 'investasi']"",state gas company pgas sets growth strategy in investment shares infosaham,0.348,0.0,0.652,0.5859,Positive";;
"Wed Sep 10 11:01:31 +0000 2025,,Akusisi Blok Corridor Medco (MEDC) Bidik Tambahan US$ 145 Juta #saham #infosaham #investasi https://t.co/zEduEn8rYJ,Akusisi Blok Corridor Medco MEDC Bidik Tambahan US  Juta saham infosaham investasi ,akusisi blok corridor medco medc bidik tambahan us  juta saham infosaham investasi ,akusisi blok corridor medco medc bidik tambahan us juta saham infosaham investasi,[],[],""['akusisi', 'blok', 'corridor', 'medco', 'medc', 'bidik', 'tambahan', 'us', 'juta', 'saham', 'infosaham', 'investasi']"",acquisition of corridor block medco medc aims for additional us million shares infosaham investment,0.129,0.17,0.702,-0.1779,Negative";;
"Wed Sep 10 10:31:27 +0000 2025,,Penutupan sesi 2 Rabu 10 September 2025 IHSG 7 699.00 (+0.92%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #QuickPick #PinePick #QuickPickPinePick #InvestasiCerdasmu https://t.co/J22deMm1W4,Penutupan sesi  Rabu  September  IHSG    IHSG saham investasi indeks pasarmodal JCI IDX ciptadana ciptadanasekuritasasia QuickPick PinePick QuickPickPinePick InvestasiCerdasmu ,penutupan sesi  rabu  september  ihsg    ihsg saham investasi indeks pasarmodal jci idx ciptadana ciptadanasekuritasasia quickpick pinepick quickpickpinepick investasicerdasmu ,penutupan sesi rabu september ihsg ihsg saham investasi indeks pasarmodal jci idx ciptadana ciptadanasekuritasasia quickpick pinepick quickpickpinepick investasicerdasmu,[],[],""['penutupan', 'sesi', 'rabu', 'september', 'ihsg', 'ihsg', 'saham', 'investasi', 'indeks', 'pasarmodal', 'jci', 'idx', 'ciptadana', 'ciptadanasekuritasasia', 'quickpick', 'pinepick', 'quickpickpinepick', 'investasicerdasmu']"",closing session wednesday september ihsg ihsg investment shares capital market index jci idx ciptadana ciptadanasekuritasasia quickpick pinepick quickpickpinepickinvestintelligentmu,0.115,0.0,0.885,0.296,Positive";;
Wed Sep 10 10:22:59 +0000 2025,,Wajib belajar trading XAUUSD (Emas)! Potensi untung besar &amp;" lindung nilai aset. Jangan ketinggalan! #XAUUSD #TradingEmas #Investasi,Wajib belajar trading XAUUSD Emas! Potensi untung besar amp lindung nilai aset Jangan ketinggalan! XAUUSD TradingEmas Investasi,wajib belajar trading xauusd emas! potensi untung besar amp lindung nilai aset jangan ketinggalan! xauusd tradingemas investasi,wajib belajar trading xauusd emas! potensi untung besar amp lindung nilai aset jangan ketinggalan! xauusd tradingemas investasi,[],[],""['wajib', 'belajar', 'trading', 'xauusd', 'emas!', 'potensi', 'untung', 'besar', 'amp', 'lindung', 'nilai', 'aset', 'jangan', 'ketinggalan!', 'xauusd', 'tradingemas', 'investasi']"",must learn to trade xauusd gold!big profit potential & asset hedging don't miss out!xauusd tradinggold investment,0.382,0.0,0.618,0.7527,Positive";
"Wed Sep 10 10:14:42 +0000 2025,,Sistem Terbukti Profit Pasti!!! Di Komunitas G26 kita buktikan bahwa trading bukan judi. Kami akan ajarkan cara: Belajar membaca angka dan pola Mendapat strategi dari mentor profesional Bertukar pikiran dengan sesama member Gabung melalui link di bio! #investasi https://t.co/WePMsx3x0k,Sistem Terbukti Profit Pasti!!! Di Komunitas G kita buktikan bahwa trading bukan judi Kami akan ajarkan cara Belajar membaca angka dan pola Mendapat strategi dari mentor profesional Bertukar pikiran dengan sesama member Gabung melalui link di bio! investasi ,sistem terbukti profit pasti!!! di komunitas g kita buktikan bahwa trading bukan judi kami akan ajarkan cara belajar membaca angka dan pola mendapat strategi dari mentor profesional bertukar pikiran dengan sesama member gabung melalui link di bio! investasi ,sistem terbukti profit pasti!!! di komunitas tidak kita buktikan bahwa trading bukan judi kami akan ajarkan cara belajar membaca angka dan pola mendapat strategi dari mentor profesional bertukar pikiran dengan sesama member gabung melalui link di bio! investasi,['tidak'],['g'],""['sistem', 'terbukti', 'profit', 'pasti!!!', 'di', 'komunitas', 'tidak', 'kita', 'buktikan', 'bahwa', 'trading', 'bukan', 'judi', 'kami', 'akan', 'ajarkan', 'cara', 'belajar', 'membaca', 'angka', 'dan', 'pola', 'mendapat', 'strategi', 'dari', 'mentor', 'profesional', 'bertukar', 'pikiran', 'dengan', 'sesama', 'member', 'gabung', 'melalui', 'link', 'di', 'bio!', 'investasi']"",""proven system for sure profit!!!in the community we don't prove that trading is not gambling, we will teach you how to learn to read numbers and patterns, get strategies from professional mentors, exchange ideas with fellow members, join via the link in bio!investment"",0.121,0.0,0.879,0.6876,Positive";;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
Sun Sep 07 00:22:57 +0000 2025,,Mesti belajar trade XAUUSD (Emas)! Potensi untung tinggi lindung nilai inflasi &amp;" diversifikasi portfolio. Jom mula! #XAUUSD #TradingEmas #Investasi,Mesti belajar trade XAUUSD Emas! Potensi untung tinggi lindung nilai inflasi amp diversifikasi portfolio Jom mula! XAUUSD TradingEmas Investasi,mesti belajar trade xauusd emas! potensi untung tinggi lindung nilai inflasi amp diversifikasi portfolio jom mula! xauusd tradingemas investasi,mesti belajar trade xauusd emas! potensi untung tinggi lindung nilai inflasi amp diversifikasi portfolio jom mula! xauusd tradingemas investasi,[],[],""['mesti', 'belajar', 'trade', 'xauusd', 'emas!', 'potensi', 'untung', 'tinggi', 'lindung', 'nilai', 'inflasi', 'amp', 'diversifikasi', 'portfolio', 'jom', 'mula!', 'xauusd', 'tradingemas', 'investasi']"",""must learn to trade xauusd gold!high profit potential, inflation hedging & portfolio diversification, let's get started!xauusd tradinggold investment"",0.179,0.0,0.821,0.5399,Positive";
"Sun Sep 07 00:16:43 +0000 2025,,Mau Beli Saham Antam (ANTM)? Tunggu Momen Ini Sebentar #saham #infosaham #investasi https://t.co/h8EvMQXmEg,Mau Beli Saham Antam ANTM? Tunggu Momen Ini Sebentar saham infosaham investasi ,mau beli saham antam antm? tunggu momen ini sebentar saham infosaham investasi ,mau beli saham antam antm? tunggu momen ini sebentar saham infosaham investasi,[],[],""['mau', 'beli', 'saham', 'antam', 'antm?', 'tunggu', 'momen', 'ini', 'sebentar', 'saham', 'infosaham', 'investasi']"",want to buy antam antm shares?wait for this moment for a moment investment stock info shares,0.212,0.0,0.788,0.3612,Positive";;
"Sat Sep 06 23:54:42 +0000 2025,,Timothy Ronald bisa sukses karena punya mindset pemenang https://t.co/f726sgFZOf #fyp #mindsetorangkaya #investasi #keuangan #timothyronald https://t.co/o7zu2VpkGd,Timothy Ronald bisa sukses karena punya mindset pemenang  fyp mindsetorangkaya investasi keuangan timothyronald ,timothy ronald bisa sukses karena punya mindset pemenang  fyp mindsetorangkaya investasi keuangan timothyronald ,timothy ronald bisa sukses karena punya mindset pemenang fyp mindsetorangkaya investasi keuangan timothyronald,[],[],""['timothy', 'ronald', 'bisa', 'sukses', 'karena', 'punya', 'mindset', 'pemenang', 'fyp', 'mindsetorangkaya', 'investasi', 'keuangan', 'timothyronald']"",timothy ronald was able to be successful because he had a winning mindset fyp mindset of rich people timothyronald's financial investments,0.388,0.0,0.612,0.8957,Positive";;
Sat Sep 06 21:22:58 +0000 2025,,Wajib blajar trade XAUUSD (Emas)! Potensi untung tinggi tapi risiko pun ada. Kuasai ilmu bijak urus risiko &amp;" gandakan kekayaan! #XAUUSD #GoldTrading #Investasi,Wajib blajar trade XAUUSD Emas! Potensi untung tinggi tapi risiko pun ada Kuasai ilmu bijak urus risiko amp gandakan kekayaan! XAUUSD GoldTrading Investasi,wajib blajar trade xauusd emas! potensi untung tinggi tapi risiko pun ada kuasai ilmu bijak urus risiko amp gandakan kekayaan! xauusd goldtrading investasi,wajib belajar trade xauusd emas! potensi untung tinggi tapi risiko pun ada kuasai ilmu bijak urus risiko amp gandakan kekayaan! xauusd goldtrading investasi,['belajar'],['blajar'],""['wajib', 'belajar', 'trade', 'xauusd', 'emas!', 'potensi', 'untung', 'tinggi', 'tapi', 'risiko', 'pun', 'ada', 'kuasai', 'ilmu', 'bijak', 'urus', 'risiko', 'amp', 'gandakan', 'kekayaan!', 'xauusd', 'goldtrading', 'investasi']"",must learn to trade xauusd gold!the potential for profits is high but there are risks too. master the knowledge of managing risks wisely and multiplying your wealth!xauusd goldtrading investment,0.171,0.145,0.684,0.2344,Positive";
"Sat Sep 06 13:07:25 +0000 2025,,Ini Dia Saham-Saham Paling Berpengaruh #saham #infosaham #investasi https://t.co/gl4KkEOJgo,Ini Dia SahamSaham Paling Berpengaruh saham infosaham investasi ,ini dia sahamsaham paling berpengaruh saham infosaham investasi ,ini dia sahamsaham paling berpengaruh saham infosaham investasi,[],[],""['ini', 'dia', 'sahamsaham', 'paling', 'berpengaruh', 'saham', 'infosaham', 'investasi']"",""here are the most influential stocks, info stocks, investment stocks"",0.262,0.0,0.738,0.4927,Positive";;
"Sat Sep 06 12:19:13 +0000 2025,,BBCA Diramal Ngacir 50% Muncul Petunjuk Dividen Besar #saham #infosaham #investasi https://t.co/hTGQVCDTgH,BBCA Diramal Ngacir  Muncul Petunjuk Dividen Besar saham infosaham investasi ,bbca diramal ngacir  muncul petunjuk dividen besar saham infosaham investasi ,bbca diramal ngacir muncul petunjuk dividen besar saham infosaham investasi,[],[],""['bbca', 'diramal', 'ngacir', 'muncul', 'petunjuk', 'dividen', 'besar', 'saham', 'infosaham', 'investasi']"",""bbca is predicted to lose money, and there are signs of large dividends on investment shares"",0.116,0.143,0.741,-0.128,Negative";;
"Sat Sep 06 12:18:06 +0000 2025,,Ada yang Rajin Lepas Saham KKES #saham #infosaham #investasi https://t.co/sG0l4BAUb0,Ada yang Rajin Lepas Saham KKES saham infosaham investasi ,ada yang rajin lepas saham kkes saham infosaham investasi ,ada yang rajin lepas saham kkes saham infosaham investasi,[],[],""['ada', 'yang', 'rajin', 'lepas', 'saham', 'kkes', 'saham', 'infosaham', 'investasi']"",""there are those who are diligent in selling kkes shares, info shares, investment shares"",0.375,0.0,0.625,0.6808,Positive";;
"Sat Sep 06 12:17:14 +0000 2025,,BERITA POPULER: Harga Emas Antam (ANTM) hingga Emas Dunia Kembali Pecahkan Rekor #emas #antam #investasi https://t.co/21mPv9bqFa,BERITA POPULER Harga Emas Antam ANTM hingga Emas Dunia Kembali Pecahkan Rekor emas antam investasi ,berita populer harga emas antam antm hingga emas dunia kembali pecahkan rekor emas antam investasi ,berita populer harga emas antam antm hingga emas dunia kembali pecahkan rekor emas antam investasi,[],[],""['berita', 'populer', 'harga', 'emas', 'antam', 'antm', 'hingga', 'emas', 'dunia', 'kembali', 'pecahkan', 'rekor', 'emas', 'antam', 'investasi']"",""popular news about the price of gold from antam, antm to world gold has again broken the antam gold investment record"",0.112,0.124,0.763,-0.0772,Negative";;
"Sat Sep 06 11:22:58 +0000 2025,,XAUUSD (Emas) tengah HOT! Untung besar menanti kalau pandai trade. Jom belajar! #XAUUSD #TradingEmas #Investasi,XAUUSD Emas tengah HOT! Untung besar menanti kalau pandai trade Jom belajar! XAUUSD TradingEmas Investasi,xauusd emas tengah hot! untung besar menanti kalau pandai trade jom belajar! xauusd tradingemas investasi,xauusd emas tengah hot! untung besar menanti kalau pandai trade jom belajar! xauusd tradingemas investasi,[],[],""['xauusd', 'emas', 'tengah', 'hot!', 'untung', 'besar', 'menanti', 'kalau', 'pandai', 'trade', 'jom', 'belajar!', 'xauusd', 'tradingemas', 'investasi']"",""xauusd hot middle gold!big profits await if you are good at trading, let's learn!xauusd tradinggold investment"",0.375,0.0,0.625,0.7772,Positive";;
"Sat Sep 06 10:22:19 +0000 2025,,Analisis strategis investasi kripto sebelum 2026 menyoroti halving Bitcoin ETF global dan perkembangan regulasi. #Kripto #Investasi #Blockchain https://t.co/KYgUL6j0Ux,Analisis strategis investasi kripto sebelum  menyoroti halving Bitcoin ETF global dan perkembangan regulasi Kripto Investasi Blockchain ,analisis strategis investasi kripto sebelum  menyoroti halving bitcoin etf global dan perkembangan regulasi kripto investasi blockchain ,analisis strategis investasi kripto sebelum menyoroti halving bitcoin etf global dan perkembangan regulasi kripto investasi blockchain,[],[],""['analisis', 'strategis', 'investasi', 'kripto', 'sebelum', 'menyoroti', 'halving', 'bitcoin', 'etf', 'global', 'dan', 'perkembangan', 'regulasi', 'kripto', 'investasi', 'blockchain']"",strategic analysis of crypto investments before highlighting the global bitcoin etf halving and developments in blockchain investment crypto regulations,0.0,0.0,1.0,0.0,Neutral";;
Sat Sep 06 10:02:45 +0000 2025,,Hallo Sobat Investasi GenZ Follow sosial media kita Instagram X Threads Tiktok;" @investasigenz Sumber Foto: - Materi: - Disc On! #yuknabungsaham #sahampemula #investasi #belajarsaham #genz #investasigenz #sukubunga #birate #cutrate #thefed #bi #bankindonesia https://t.co/W0M2eSAdsW,Hallo Sobat Investasi GenZ Follow sosial media kita Instagram X Threads Tiktok  Sumber Foto  Materi  Disc On! yuknabungsaham sahampemula investasi belajarsaham genz investasigenz sukubunga birate cutrate thefed bi bankindonesia ,hallo sobat investasi genz follow sosial media kita instagram x threads tiktok  sumber foto  materi  disc on! yuknabungsaham sahampemula investasi belajarsaham genz investasigenz sukubunga birate cutrate thefed bi bankindonesia ,halo sobat investasi genz follow sosial media kita instagram kali threads tiktok sumber foto materi disc on! yuknabungsaham sahampemula investasi belajarsaham genz investasigenz sukubunga birate cutrate thefed bi bankindonesia,""['halo', 'kali']"",""['hallo', 'x']"",""['halo', 'sobat', 'investasi', 'genz', 'follow', 'sosial', 'media', 'kita', 'instagram', 'kali', 'threads', 'tiktok', 'sumber', 'foto', 'materi', 'disc', 'on!', 'yuknabungsaham', 'sahampemula', 'investasi', 'belajarsaham', 'genz', 'investasigenz', 'sukubunga', 'birate', 'cutrate', 'thefed', 'bi', 'bankindonesia']"",hello investment friends genz follow our social media instagram times threads tiktok photo source material disc on!yuknabuysharessharesbeginners invest learnshares genz investgenzinterest rates birate cutrate thefed bi bankindonesia,0.115,0.0,0.885,0.5255,Positive";
"Sat Sep 06 09:57:42 +0000 2025,,Ada yang Borong Saham Pakuan (UANG) #saham #infosaham #investasi https://t.co/McJ2eCh7ml,Ada yang Borong Saham Pakuan UANG saham infosaham investasi ,ada yang borong saham pakuan uang saham infosaham investasi ,ada yang borong saham pakuan uang saham infosaham investasi,[],[],""['ada', 'yang', 'borong', 'saham', 'pakuan', 'uang', 'saham', 'infosaham', 'investasi']"",""there are those who are buying up money shares, investment shares, info shares"",0.398,0.0,0.602,0.6808,Positive";;
"Sat Sep 06 09:26:27 +0000 2025,,Timothy Ronald mendapatkan uang triliunan karena upgrade ilmu https://t.co/f726sgFZOf #fyp #mindsetorangkaya #investasi #keuangan #timothyronald https://t.co/h0ZqH2jDFJ,Timothy Ronald mendapatkan uang triliunan karena upgrade ilmu  fyp mindsetorangkaya investasi keuangan timothyronald ,timothy ronald mendapatkan uang triliunan karena upgrade ilmu  fyp mindsetorangkaya investasi keuangan timothyronald ,timothy ronald mendapatkan uang triliunan karena upgrade ilmu fyp mindsetorangkaya investasi keuangan timothyronald,[],[],""['timothy', 'ronald', 'mendapatkan', 'uang', 'triliunan', 'karena', 'upgrade', 'ilmu', 'fyp', 'mindsetorangkaya', 'investasi', 'keuangan', 'timothyronald']"",""timothy ronald earned trillions of money by upgrading his fyp knowledge, mindset, rich people, timothyronald's financial investments"",0.184,0.0,0.816,0.5574,Positive";;
"Sat Sep 06 08:39:12 +0000 2025,,Harga Emas Perhiasan Hari Ini Sabtu 6 September 2025 #emas #perhiasan #investasi https://t.co/KavSz3ePSR,Harga Emas Perhiasan Hari Ini Sabtu  September  emas perhiasan investasi ,harga emas perhiasan hari ini sabtu  september  emas perhiasan investasi ,harga emas perhiasan hari ini sabtu september emas perhiasan investasi,[],[],""['harga', 'emas', 'perhiasan', 'hari', 'ini', 'sabtu', 'september', 'emas', 'perhiasan', 'investasi']"",""gold jewelry prices today, saturday september, gold jewelry investment"",0.0,0.0,1.0,0.0,Neutral";;
"Sat Sep 06 08:36:38 +0000 2025,,Dirut Serok Saham JAYA Kuasai 19 25% Saham #saham #infosaham #investasi https://t.co/qu8V7GCkEl,Dirut Serok Saham JAYA Kuasai   Saham saham infosaham investasi ,dirut serok saham jaya kuasai   saham saham infosaham investasi ,dirut serok saham jaya kuasai saham saham infosaham investasi,[],[],""['dirut', 'serok', 'saham', 'jaya', 'kuasai', 'saham', 'saham', 'infosaham', 'investasi']"",swallowed the stock of the stock of stock stock of shares of infoham investigation,0.145,0.0,0.855,0.296,Positive";;
"Sat Sep 06 05:47:53 +0000 2025,,Pengendali Borong 4 08 Juta Saham Temas (TMAS) #saham #infosaham #investasi https://t.co/oeCGvLUsfq,Pengendali Borong   Juta Saham Temas TMAS saham infosaham investasi ,pengendali borong   juta saham temas tmas saham infosaham investasi ,pengendali borong juta saham temas tmas saham infosaham investasi,[],[],""['pengendali', 'borong', 'juta', 'saham', 'temas', 'tmas', 'saham', 'infosaham', 'investasi']"",controller bought up millions of shares of temas tmas shares infosaham investment,0.306,0.0,0.694,0.5267,Positive";;
Sat Sep 06 05:23:01 +0000 2025,,Wajib belajar trade XAUUSD (Emas)! Potensi untung besar. Fahami graf risiko &amp;" ganjaran. Jangan ketinggalan! #XAUUSD #TradingEmas #Investasi,Wajib belajar trade XAUUSD Emas! Potensi untung besar Fahami graf risiko amp ganjaran Jangan ketinggalan! XAUUSD TradingEmas Investasi,wajib belajar trade xauusd emas! potensi untung besar fahami graf risiko amp ganjaran jangan ketinggalan! xauusd tradingemas investasi,wajib belajar trade xauusd emas! potensi untung besar fahami graf risiko amp ganjaran jangan ketinggalan! xauusd tradingemas investasi,[],[],""['wajib', 'belajar', 'trade', 'xauusd', 'emas!', 'potensi', 'untung', 'besar', 'fahami', 'graf', 'risiko', 'amp', 'ganjaran', 'jangan', 'ketinggalan!', 'xauusd', 'tradingemas', 'investasi']"",""must learn to trade xauusd gold!potential for big profits, understand the risk & reward graph, don't miss it!xauusd tradinggold investment"",0.335,0.082,0.583,0.7599,Positive";
"Sat Sep 06 03:35:11 +0000 2025,,Ini toh rahasia Timothy Ronald mendapatkan uang triliunan https://t.co/f726sgFrYH #fyp #mindsetorangkaya #investasi #keuangan #timothyronald https://t.co/20SEu6cUGv,Ini toh rahasia Timothy Ronald mendapatkan uang triliunan  fyp mindsetorangkaya investasi keuangan timothyronald ,ini toh rahasia timothy ronald mendapatkan uang triliunan  fyp mindsetorangkaya investasi keuangan timothyronald ,ini toh rahasia timothy ronald mendapatkan uang triliunan fyp mindsetorangkaya investasi keuangan timothyronald,[],[],""['ini', 'toh', 'rahasia', 'timothy', 'ronald', 'mendapatkan', 'uang', 'triliunan', 'fyp', 'mindsetorangkaya', 'investasi', 'keuangan', 'timothyronald']"",this is timothy ronald's secret to getting trillions of money. fyp mindset of rich people timothyronald's financial investment,0.175,0.0,0.825,0.5574,Positive";;
"Sat Sep 06 03:03:40 +0000 2025,,Harga Emas Antam (ANTM) Hari Ini Sabtu 6 September 2025: Melejiit Rekor Lagi #emas #antam #investasi https://t.co/d1owAVe1Vn,Harga Emas Antam ANTM Hari Ini Sabtu  September  Melejiit Rekor Lagi emas antam investasi ,harga emas antam antm hari ini sabtu  september  melejiit rekor lagi emas antam investasi ,harga emas antam antm hari ini sabtu september melejiit rekor lagi emas antam investasi,[],[],""['harga', 'emas', 'antam', 'antm', 'hari', 'ini', 'sabtu', 'september', 'melejiit', 'rekor', 'lagi', 'emas', 'antam', 'investasi']"",""antam antm's gold price today, saturday september, soared to another record for antam gold investment"",0.0,0.0,1.0,0.0,Neutral";;
